step,mission_time_s,phase,phase_elapsed_s,endpoint_hold_s,settle30_s,hover9_s,landed_hold_s,wow,compression_ft,obs_raw_0,obs_norm_0,obs_raw_1,obs_norm_1,obs_raw_2,obs_norm_2,obs_raw_3,obs_norm_3,obs_raw_4,obs_norm_4,obs_raw_5,obs_norm_5,obs_raw_6,obs_norm_6,obs_raw_7,obs_norm_7,obs_raw_8,obs_norm_8,obs_raw_9,obs_norm_9,obs_raw_10,obs_norm_10,obs_raw_11,obs_norm_11,obs_raw_12,obs_norm_12,obs_raw_13,obs_norm_13,obs_raw_14,obs_norm_14,obs_raw_15,obs_norm_15,obs_raw_16,obs_norm_16,obs_raw_17,obs_norm_17,obs_raw_18,obs_norm_18,obs_raw_19,obs_norm_19,obs_raw_20,obs_norm_20,obs_raw_21,obs_norm_21,obs_raw_22,obs_norm_22,obs_raw_23,obs_norm_23,obs_raw_24,obs_norm_24,obs_raw_25,obs_norm_25,student_action_norm_0,student_action_phys_0,student_action_norm_1,student_action_phys_1,student_action_norm_2,student_action_phys_2,student_action_norm_3,student_action_phys_3,forward_ft,position_error_ft,cross_track_ft,altitude_ft,forward_speed_fps,lateral_speed_fps,mission_ground_forward_speed_fps,mission_ground_cross_speed_fps,vertical_speed_fps,heading_error_rad,heading_error_deg,pitch_rad,roll_rad,roll_rate_rad_s,pitch_rate_rad_s,yaw_rate_rad_s,rotor_rpm,physical_collective_cmd,physical_elevator_cmd,physical_aileron_cmd,physical_rudder_cmd
1726,129.5250000000032,descent_300_to_30,119.7000000000031,5.025000000000007,0.0,0.0,0.0,0,0.0,194.47718811035156,1.0480084419250488,-0.9493049383163452,-1.0632681846618652,-0.44789573550224304,-0.8268285989761353,0.0032272194512188435,-0.017773304134607315,-0.13244149088859558,0.03223058208823204,-0.041993752121925354,-0.04721878841519356,-0.0003308323211967945,0.6261257529258728,0.9999999403953552,-5.960464113741182e-05,-0.006323510315269232,0.4109767973423004,-0.04913477972149849,-0.36300352215766907,1.3340279565454694e-06,-0.011976893059909344,1.206559204547375e-06,0.004930011462420225,-7.815087883500382e-06,0.00791747123003006,323.962890625,-0.23042498528957367,0.5987218618392944,0.6742967963218689,-0.18019045889377594,-0.48410889506340027,0.19167158007621765,-0.0007018924807198346,0.3899995684623718,0.1405775547027588,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.7667732238769531,0.5987204313278198,0.12381725758314133,-0.18019045889377594,0.06103562191128731,0.19167140126228333,-0.00041972799226641655,0.3899995684623718,300.447912303647,-0.4479123036470014,-0.13209710273706077,194.40598568756377,0.003223226590317041,-0.042085043072600685,-0.0027783025676125428,0.00454739366390612,-0.9493269509953818,-0.00033142417151132975,-0.018989206256219127,-0.006323448992340584,-0.04913466716382836,1.5997758381649352e-06,1.1968054842553475e-06,-7.873914827975537e-06,323.9629410786501,0.5987204313278198,-0.18019045889377594,0.19167140126228333,0.3899995684623718
1727,129.60000000000318,descent_300_to_30,119.7750000000031,5.025000000000007,0.0,0.0,0.0,0,0.0,194.40599060058594,1.0472763776779175,-0.9493269324302673,-1.063319206237793,-0.4479123055934906,-0.8268429636955261,0.0032232266385108232,-0.017828552052378654,-0.13209711015224457,0.03252064064145088,-0.04208504408597946,-0.04755477234721184,-0.00033142417669296265,0.6259289383888245,0.9999999403953552,-5.960464113741182e-05,-0.006323448847979307,0.41103827953338623,-0.049134667962789536,-0.3629699647426605,1.5997758282537689e-06,-0.01171114481985569,1.196805442305049e-06,0.004920257721096277,-7.873914910305757e-06,0.007858644239604473,323.96295166015625,-0.23001930117607117,0.5987204313278198,0.6742229461669922,-0.18019045889377594,-0.48410889506340027,0.19167140126228333,-0.0007474206504411995,0.3899995684623718,0.1405775547027588,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.7667330503463745,0.5987190008163452,0.12381786853075027,-0.18019045889377594,0.06102178618311882,0.1916712522506714,-0.00041958224028348923,0.3899995684623718,300.4479285699826,-0.44792856998259367,-0.13175953834858783,194.33478531903347,0.003219070584800976,-0.04217705132501842,-0.002782573500664199,0.004456275932149097,-0.9493497930120747,-0.00033202045621649745,-0.019023370853213442,-0.006323388804897196,-0.0491345345564591,1.8636977584780774e-06,1.1868298640615477e-06,-7.935010102417476e-06,323.9629993491813,0.5987190008163452,-0.18019045889377594,0.1916712522506714,0.3899995684623718
1728,129.67500000000317,descent_300_to_30,119.8500000000031,5.025000000000007,0.0,0.0,0.0,0,0.0,194.33477783203125,1.0465443134307861,-0.9493498206138611,-1.063372254371643,-0.4479285776615143,-0.8268571496009827,0.0032190706115216017,-0.017886057496070862,-0.13175953924655914,0.03280496224761009,-0.042177051305770874,-0.04789338633418083,-0.0003320204559713602,0.6257306337356567,0.9999999403953552,-5.960464113741182e-05,-0.0063233887776732445,0.41109833121299744,-0.04913453385233879,-0.36292973160743713,1.8636977756614215e-06,-0.011447223834693432,1.186829877042328e-06,0.0049102818593382835,-7.935010216897354e-06,0.00779754901304841,323.9630126953125,-0.22961363196372986,0.5987190008163452,0.6741490960121155,-0.18019045889377594,-0.48410889506340027,0.1916712522506714,-0.000785360811278224,0.3899995684623718,0.1405775547027588,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.7666923999786377,0.5987175703048706,0.12381868064403534,-0.18019045889377594,0.06101064011454582,0.19167111814022064,-0.0004194416105747223,0.3899995684623718,300.44794451673494,-0.4479445167349354,-0.13142882773700584,194.26358319950123,0.0032147536151403977,-0.04226973955584703,-0.0027870117700153608,0.004364498722679531,-0.9493734461052835,-0.0003326213439174275,-0.01905779918243805,-0.006323329602268553,-0.049134382276177974,2.1224622696379715e-06,1.1765465372898905e-06,-7.997886319765951e-06,323.9630576756705,0.5987175703048706,-0.18019045889377594,0.19167111814022064,0.3899995684623718
1729,129.75000000000315,descent_300_to_30,119.92500000000311,5.025000000000007,0.0,0.0,0.0,0,0.0,194.26358032226562,1.0458122491836548,-0.9493734240531921,-1.0634269714355469,-0.4479445219039917,-0.8268709182739258,0.0032147536985576153,-0.01794579066336155,-0.1314288228750229,0.033083513379096985,-0.042269740253686905,-0.04823451116681099,-0.00033262133365496993,0.6255307197570801,0.9999999403953552,-5.960464113741182e-05,-0.006323329638689756,0.411157488822937,-0.049134381115436554,-0.36288389563560486,2.122462319675833e-06,-0.011188458651304245,1.1765465615098947e-06,0.004899998661130667,-7.997886314115021e-06,0.007734672632068396,323.9630432128906,-0.229410782456398,0.5987175703048706,0.6740752458572388,-0.18019045889377594,-0.48410889506340027,0.19167111814022064,-0.0008195069385692477,0.3899995684623718,0.1405775547027588,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.7666589617729187,0.5987163782119751,0.12381429970264435,-0.18019045889377594,0.061003755778074265,0.19167104363441467,-0.00041912030428647995,0.3899995684623718,300.4479601283459,-0.447960128345926,-0.1311050176408071,194.19237928992698,0.003210275387742212,-0.042363050941947145,-0.002791615066923461,0.004272098712259355,-0.9493974882442832,-0.0003332269922089459,-0.019092500273411365,-0.006323271465368832,-0.049134210891198106,2.3705951699271626e-06,1.1637552334177477e-06,-8.062896698984168e-06,323.9631155362371,0.5987163782119751,-0.18019045889377594,0.19167104363441467,0.3899995684623718
1730,129.82500000000314,descent_300_to_30,120.00000000000311,5.025000000000007,0.0,0.0,0.0,0,0.0,194.1923828125,1.045080304145813,-0.9493975043296814,-1.0634827613830566,-0.44796013832092285,-0.8268845081329346,0.0032102754339575768,-0.018007755279541016,-0.13110502064228058,0.03335623815655708,-0.04236305132508278,-0.0485779270529747,-0.00033322698436677456,0.625329315662384,0.9999999403953552,-5.960464113741182e-05,-0.006323271431028843,0.4112156927585602,-0.049134209752082825,-0.3628324866294861,2.370595211687032e-06,-0.010940325446426868,1.1637552006504848e-06,0.0048872074112296104,-8.06289699539775e-06,0.0076696621254086494,323.9631042480469,-0.2290051132440567,0.5987163782119751,0.6740137338638306,-0.18019045889377594,-0.48410889506340027,0.19167104363441467,-0.0008384769898839295,0.3899995684623718,0.1405775547027588,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.7666215300559998,0.59871506690979,0.1238156333565712,-0.18019045889377594,0.060998883098363876,0.1916709989309311,-0.0004189182072877884,0.3899995684623718,300.4479753944404,-0.44797539444039103,-0.1307881675463753,194.12117357403577,0.0032056360657847227,-0.0424569443638507,-0.002796381885010213,0.0041791055125506415,-0.9494216729696842,-0.0003338372716545912,-0.019127466709970425,-0.006323214628151482,-0.04913402099529993,2.618971867531108e-06,1.1482748082140628e-06,-8.120896677573945e-06,323.96317279085184,0.59871506690979,-0.18019045889377594,0.1916709989309311,0.3899995684623718
1731,129.90000000000313,descent_300_to_30,120.07500000000312,5.025000000000007,0.0,0.0,0.0,0,0.0,194.1211700439453,1.044348120689392,-0.9494216442108154,-1.063538670539856,-0.44797539710998535,-0.8268977403640747,0.0032056360505521297,-0.01807195134460926,-0.1307881623506546,0.033623117953538895,-0.04245694354176521,-0.04892348125576973,-0.0003338372625876218,0.6251263618469238,0.9999999403953552,-5.960464113741182e-05,-0.006323214620351791,0.41127249598503113,-0.0491340197622776,-0.3627754747867584,2.6189718482783064e-06,-0.010691949166357517,1.1482748050184455e-06,0.004871727433055639,-8.120896382024512e-06,0.007611662615090609,323.9631652832031,-0.2285994291305542,0.59871506690979,0.6739460229873657,-0.18019045889377594,-0.48410889506340027,0.1916709989309311,-0.0008498590323142707,0.3899995684623718,0.1405775547027588,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.7665818333625793,0.5987136363983154,0.12381725013256073,-0.18019045889377594,0.06099643185734749,0.1916709691286087,-0.0004187612794339657,0.3899995684623718,300.44799030205496,-0.4479903020549614,-0.1304783029469443,194.04996603229984,0.003200837628727693,-0.042551394951344565,-0.002801311952587839,0.004085556659974793,-0.9494462650446549,-0.0003344514779550778,-0.01916265813873865,-0.006323159133670717,-0.049133812188397276,2.8750609380046784e-06,1.1338797515115543e-06,-8.168291622320158e-06,323.9632299019244,0.5987136363983154,-0.18019045889377594,0.1916709691286087,0.3899995684623718
1732,129.97500000000312,descent_300_to_30,120.15000000000312,5.025000000000007,0.0,0.0,0.0,0,0.0,194.0499725341797,1.0436160564422607,-0.9494462609291077,-1.0635957717895508,-0.4479902982711792,-0.826910674571991,0.003200837643817067,-0.018138345330953598,-0.13047830760478973,0.03388409689068794,-0.042551394551992416,-0.04927109181880951,-0.0003344514698255807,0.6249220967292786,0.9999999403953552,-5.960464113741182e-05,-0.006323159206658602,0.41132789850234985,-0.04913381114602089,-0.3627128601074219,2.875060999940615e-06,-0.0104358596727252,1.1338797776261345e-06,0.004857331980019808,-8.168291969923303e-06,0.00756426714360714,323.9632263183594,-0.2281937599182129,0.5987136363983154,0.6738722324371338,-0.18019045889377594,-0.48410889506340027,0.1916709691286087,-0.0008574470411986113,0.3899995684623718,0.1405775547027588,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.7665404081344604,0.5987122058868408,0.1238190308213234,-0.18019045889377594,0.06099562719464302,0.1916709542274475,-0.00041863927617669106,0.3899995684623718,300.4480048408144,-0.4480048408144057,-0.1301754833288978,193.97875662240904,0.0031958838755344887,-0.04264637108215881,-0.002806402738960374,0.003991494858610692,-0.9494714951467581,-0.00033506892447876524,-0.019198035218620964,-0.006323104791442355,-0.049133584160094085,3.128867989031488e-06,1.121952815329443e-06,-8.208688451393699e-06,323.9632871660436,0.5987122058868408,-0.18019045889377594,0.1916709542274475,0.3899995684623718
1733,130.0500000000031,descent_300_to_30,120.22500000000312,5.025000000000007,0.0,0.0,0.0,0,0.0,193.978759765625,1.0428839921951294,-0.9494714736938477,-1.0636541843414307,-0.4480048418045044,-0.8269233107566833,0.0031958839390426874,-0.018206888809800148,-0.13017548620700836,0.034139152616262436,-0.0426463708281517,-0.04962063580751419,-0.0003350689075887203,0.6247166991233826,0.9999999403953552,-5.960464113741182e-05,-0.006323104724287987,0.41138237714767456,-0.04913358390331268,-0.36264467239379883,3.1288680020225e-06,-0.010182052850723267,1.121952777793922e-06,0.004845404997467995,-8.208688086597249e-06,0.007523871026933193,323.9632873535156,-0.2277880758047104,0.5987122058868408,0.6737983822822571,-0.18019045889377594,-0.48410889506340027,0.1916709542274475,-0.000861241074744612,0.3899995684623718,0.1405775547027588,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.7664992213249207,0.5987107157707214,0.12382087111473083,-0.18019044399261475,0.06099671497941017,0.1916709691286087,-0.00041851261630654335,0.3899995684623718,300.44801899775524,-0.44801899775524134,-0.12987973418546972,193.90754528578236,0.0031907827826986312,-0.042741838106165435,-0.002811647242545334,0.0038969637563009535,-0.9494975396716252,-0.0003356891934593875,-0.019233574013373504,-0.006323051465475072,-0.049133337214779305,3.380717625372773e-06,1.1098346992668752e-06,-8.24478457179376e-06,323.9633447369519,0.5987107157707214,-0.18019044399261475,0.1916709691286087,0.3899995684623718
1734,130.1250000000031,descent_300_to_30,120.30000000000312,5.025000000000007,0.0,0.0,0.0,0,0.0,193.9075469970703,1.0421518087387085,-0.9494975209236145,-1.063714623451233,-0.44801899790763855,-0.8269355893135071,0.003190782852470875,-0.018277471885085106,-0.12987972795963287,0.034388259053230286,-0.042741838842630386,-0.049971990287303925,-0.0003356891975272447,0.6245104074478149,0.9999999403953552,-5.960464113741182e-05,-0.006323051638901234,0.41143548488616943,-0.049133338034152985,-0.3625708818435669,3.3807175441324944e-06,-0.009930203668773174,1.1098346703874995e-06,0.004833287093788385,-8.244785021815915e-06,0.007487773895263672,323.9633483886719,-0.22738239169120789,0.5987107157707214,0.673721432685852,-0.18019044399261475,-0.4840939939022064,0.1916709691286087,-0.0008574470411986113,0.3899995684623718,0.1405775547027588,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.766457200050354,0.598709225654602,0.12382535636425018,-0.18019044399261475,0.06100086495280266,0.19167101383209229,-0.00041849352419376373,0.3899995684623718,300.44803276509816,-0.44803276509816214,-0.12959108101046035,193.8363319671057,0.0031855377451199263,-0.04283775802626022,-0.0028170429179094876,0.0038020077676718454,-0.9495245287000581,-0.000336312065138511,-0.019269261931765504,-0.006322999197369395,-0.049133071330408284,3.6334454716415056e-06,1.097862088779908e-06,-8.27974406441515e-06,323.9634026566152,0.598709225654602,-0.18019044399261475,0.19167101383209229,0.3899995684623718
1735,130.2000000000031,descent_300_to_30,120.37500000000313,5.025000000000007,0.0,0.0,0.0,0,0.0,193.83633422851562,1.0414196252822876,-0.9495245218276978,-1.063777208328247,-0.44803276658058167,-0.8269475698471069,0.0031855376437306404,-0.01835004985332489,-0.12959107756614685,0.03463137522339821,-0.042837757617235184,-0.050325002521276474,-0.00033631204860284925,0.6243032813072205,0.9999999403953552,-5.960464113741182e-05,-0.006322999019175768,0.4114880859851837,-0.049133069813251495,-0.36249038577079773,3.633445430750726e-06,-0.00967747624963522,1.0978620821333607e-06,0.004821314476430416,-8.279744179162662e-06,0.007452814839780331,323.9634094238281,-0.22697672247886658,0.598709225654602,0.6736445426940918,-0.18019044399261475,-0.4840939939022064,0.19167101383209229,-0.00084606499876827,0.3899995684623718,0.1405775547027588,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.7664145231246948,0.5987077355384827,0.12382757663726807,-0.18019042909145355,0.061006974428892136,0.19167108833789825,-0.00041838549077510834,0.3899995684623718,300.4480461272853,-0.4480461272852949,-0.129309570542362,193.76511658501022,0.0031801519821945123,-0.04293409060572605,-0.0028225867003963843,0.0037066689244621676,-0.9495524972503366,-0.0003369375306081501,-0.019305098463406997,-0.006322947930298532,-0.04913278653666233,3.88438714461297e-06,1.0859515185431717e-06,-8.315436466627832e-06,323.9634608491267,0.5987077355384827,-0.18019042909145355,0.19167108833789825,0.3899995684623718
1736,130.27500000000308,descent_300_to_30,120.45000000000313,5.025000000000007,0.0,0.0,0.0,0,0.0,193.76512145996094,1.0406874418258667,-0.9495524764060974,-1.0638419389724731,-0.44804611802101135,-0.8269591331481934,0.0031801520381122828,-0.018424568697810173,-0.12930956482887268,0.03486848622560501,-0.04293408989906311,-0.050679534673690796,-0.0003369375190231949,0.6240952610969543,0.9999999403953552,-5.960464113741182e-05,-0.006322947796434164,0.41153931617736816,-0.04913278669118881,-0.3624054491519928,3.884387297148351e-06,-0.009426534175872803,1.0859515668926178e-06,0.004809403792023659,-8.31543638923904e-06,0.007417122833430767,323.9634704589844,-0.22657103836536407,0.5987077355384827,0.6735676527023315,-0.18019042909145355,-0.4840790927410126,0.19167108833789825,-0.0008270949474535882,0.3899995684623718,0.1405775547027588,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.7663726210594177,0.5987062454223633,0.12383241951465607,-0.18019041419029236,0.06101610139012337,0.19167117774486542,-0.0004183659330010414,0.3899995684623718,300.4480590713539,-0.4480590713538959,-0.1290352197761919,193.69389907441519,0.0031746303091120254,-0.04303079607001227,-0.00282827385089107,0.0036109873497426302,-0.9495814470035749,-0.000337565666106876,-0.019341087976446333,-0.006322897746367656,-0.049132483067801505,4.129906038108506e-06,1.0723094310913088e-06,-8.352443573613574e-06,323.9635192212981,0.5987062454223633,-0.18019041419029236,0.19167117774486542,0.3899995684623718
1737,130.35000000000306,descent_300_to_30,120.52500000000313,5.025000000000007,0.0,0.0,0.0,0,0.0,193.6938934326172,1.0399551391601562,-0.9495814442634583,-1.0639090538024902,-0.44805908203125,-0.8269703984260559,0.0031746302265673876,-0.018500974401831627,-0.12903521955013275,0.03509955480694771,-0.04303079470992088,-0.05103544145822525,-0.0003375656669959426,0.6238862872123718,0.9999999403953552,-5.960464113741182e-05,-0.006322897970676422,0.4115891456604004,-0.04913248121738434,-0.36231377720832825,4.1299058466393035e-06,-0.009181016124784946,1.072309487426537e-06,0.004795761778950691,-8.35244372865418e-06,0.007380115333944559,323.9635314941406,-0.22616536915302277,0.5987062454223633,0.6734907031059265,-0.18019041419029236,-0.4840641915798187,0.19167117774486542,-0.0008043308625929058,0.3899995684623718,0.1405775547027588,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.766330361366272,0.5987046957015991,0.12383745610713959,-0.18019041419029236,0.06102733686566353,0.19167131185531616,-0.00041837431490421295,0.3899995684623718,300.44807159211643,-0.44807159211643466,-0.1287680584551419,193.62267934418878,0.0031689731659935716,-0.043127837446390586,-0.002834104555532188,0.003515004746430614,-0.9496114680422952,-0.00033819655509859103,-0.01937723525301287,-0.0063228487189959616,-0.04913216119511522,4.3776776669341805e-06,1.0598216368945707e-06,-8.390447944596061e-06,323.9635778128625,0.5987046957015991,-0.18019041419029236,0.19167131185531616,0.3899995684623718
1738,130.42500000000305,descent_300_to_30,120.60000000000313,5.025000000000007,0.0,0.0,0.0,0,0.0,193.6226806640625,1.0392229557037354,-0.949611485004425,-1.063978672027588,-0.44807159900665283,-0.826981246471405,0.0031689731404185295,-0.01857925020158291,-0.12876805663108826,0.035324577242136,-0.043127838522195816,-0.05139259248971939,-0.0003381965507287532,0.6236764788627625,0.9999999403953552,-5.960464113741182e-05,-0.0063228486105799675,0.4116384983062744,-0.04913216084241867,-0.36221763491630554,4.377677669253899e-06,-0.00893324427306652,1.059821670423844e-06,0.004783273674547672,-8.390447874262463e-06,0.007342111319303513,323.9635925292969,-0.22575968503952026,0.5987046957015991,0.6734107136726379,-0.18019041419029236,-0.4840641915798187,0.19167131185531616,-0.000770184735301882,0.3899995684623718,0.1405775547027588,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.7662869095802307,0.598703145980835,0.12384025752544403,-0.18019039928913116,0.061040718108415604,0.1916714608669281,-0.00041827093809843063,0.3899995684623718,300.4480836792035,-0.4480836792034779,-0.12850809507629582,193.5514573259943,0.0031631838293199044,-0.04322517694541088,-0.0028400759549150017,0.0034187632256890872,-0.9496426523294954,-0.00033883032479131714,-0.019413547581589377,-0.006322800689247328,-0.0491318206635672,4.625100017519837e-06,1.0489473296169516e-06,-8.431009080700955e-06,323.9636366510954,0.598703145980835,-0.18019039928913116,0.1916714608669281,0.3899995684623718
1739,130.50000000000304,descent_300_to_30,120.67500000000314,5.025000000000007,0.0,0.0,0.0,0,0.0,193.55145263671875,1.038490653038025,-0.9496426582336426,-1.0640510320663452,-0.44808366894721985,-0.8269917368888855,0.003163183806464076,-0.018659356981515884,-0.1285080909729004,0.0355435349047184,-0.04322517663240433,-0.051750827580690384,-0.00033883031574077904,0.6234657168388367,0.9999999403953552,-5.960464113741182e-05,-0.006322800647467375,0.4116864800453186,-0.04913182184100151,-0.36211591958999634,4.625099791155662e-06,-0.008685821667313576,1.0489472970220959e-06,0.004772399552166462,-8.431009518972132e-06,0.007301549427211285,323.963623046875,-0.2255568504333496,0.598703145980835,0.6733307242393494,-0.18019039928913116,-0.4840492904186249,0.1916714608669281,-0.0007322446326725185,0.3899995684623718,0.1405775547027588,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.7662510275840759,0.5987018942832947,0.12384022772312164,-0.18019039928913116,0.06105877831578255,0.19167165458202362,-0.00041807256639003754,0.3899995684623718,300.4480953170574,-0.4480953170573798,-0.1282553721290376,193.48023294173254,0.003157262509117853,-0.04332275349782748,-0.0028461847372459248,0.003322300266037673,-0.9496745076101152,-0.00033946726965528024,-0.019450041834076996,-0.006322753681484439,-0.04913146204520601,4.854730916372746e-06,1.0360790253287205e-06,-8.476416564180277e-06,323.96369508137207,0.5987018942832947,-0.18019039928913116,0.19167165458202362,0.3899995684623718
1740,130.57500000000303,descent_300_to_30,120.75000000000314,5.025000000000007,0.0,0.0,0.0,0,0.0,193.48023986816406,1.037758469581604,-0.9496744871139526,-1.0641248226165771,-0.44809532165527344,-0.8270018100738525,0.003157262457534671,-0.018741289153695107,-0.12825536727905273,0.035756394267082214,-0.04332275316119194,-0.052109941840171814,-0.00033946725307032466,0.6232538223266602,0.9999999403953552,-5.960464113741182e-05,-0.006322753615677357,0.4117335081100464,-0.04913146048784256,-0.3620074689388275,4.854730832448695e-06,-0.00845619011670351,1.0360789701735484e-06,0.004759531002491713,-8.476416951452848e-06,0.00725614232942462,323.96368408203125,-0.2251511663198471,0.5987018942832947,0.6732661128044128,-0.18019039928913116,-0.4840492904186249,0.19167165458202362,-0.0006829224294051528,0.3899995684623718,0.1405775547027588,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.7662113904953003,0.5987005233764648,0.1238434687256813,-0.18019039928913116,0.06107790395617485,0.19167186319828033,-0.000417906790971756,0.3899995684623718,300.44810650049527,-0.4481065004952711,-0.12800987686547585,193.4090061490815,0.0031512083602724394,-0.04342052350137684,-0.0028524297215266896,0.0032256436565719607,-0.9497066858726043,-0.0003401074409952187,-0.019486720950020707,-0.006322707887917094,-0.049131086654199546,5.075168115612361e-06,1.021023608164768e-06,-8.516388419771008e-06,323.9637528367924,0.5987005233764648,-0.18019039928913116,0.19167186319828033,0.3899995684623718
1741,130.65000000000302,descent_300_to_30,120.82500000000314,5.025000000000007,0.0,0.0,0.0,0,0.0,193.4090118408203,1.0370261669158936,-0.9497066736221313,-1.0641993284225464,-0.4481064975261688,-0.8270115256309509,0.003151208395138383,-0.01882505975663662,-0.1280098706483841,0.03596316650509834,-0.04342052340507507,-0.05246976763010025,-0.000340107420925051,0.6230409741401672,0.9999999403953552,-5.960464113741182e-05,-0.0063227079808712006,0.41177913546562195,-0.049131087958812714,-0.36189568042755127,5.075168246548856e-06,-0.008235752582550049,1.0210236496277503e-06,0.004744475707411766,-8.516388334101066e-06,0.007216170895844698,323.9637451171875,-0.2247454971075058,0.5987005233764648,0.6731953620910645,-0.18019039928913116,-0.4840492904186249,0.19167186319828033,-0.0006298062507994473,0.3899995684623718,0.1405775547027588,0.0,-0.09219713509082794,0.0,-0.008966379798948765,0.0,-0.11814803630113602,1.0,0.9851988554000854,0.0,-0.452338308095932,0.0,-0.4575769305229187,0.0,-0.3821747899055481,0.0,-0.09219713509082794,0.7661703824996948,0.5986990332603455,0.1238468810915947,-0.18019038438796997,0.06109859421849251,0.19167208671569824,-0.00041777780279517174,0.3899995684623718,300.448117221736,-0.44811722173602675,-0.1277716517758442,193.337776931779,0.0031450262475680724,-0.04351846164745789,-0.00285880753631402,0.0031288299510935967,-0.9497394138929699,-0.000340750205738427,-0.01952354865702635,-0.006322663380865068,-0.049130694563861384,5.301531532210467e-06,1.0051320733588045e-06,-8.546121586114341e-06,323.96381035831473,0.5986990332603455,-0.18019038438796997,0.19167208671569824,0.3899995684623718
