forward_ft,position_error_ft,cross_track_ft,altitude_ft,forward_speed_fps,lateral_speed_fps,mission_ground_forward_speed_fps,mission_ground_cross_speed_fps,vertical_speed_fps,pitch_deg,roll_deg,pitch_rate_rad_s,heading_error_deg,physical_collective_cmd,physical_elevator_cmd,physical_aileron_cmd,physical_rudder_cmd,time_s,lateral_mode_active,stop_now,lateral_now,hover_now,stop_hold_s,lateral_hold_s,full_hover_hold_s,v_des_fps,collective_correction,elevator_residual,lateral_correction,raw_aileron_action,action0,action1,action2,action3
298.8419940202767,1.1580059797233275,1.128919252813863,299.29082852171405,0.6096892065007635,-0.1854994242852527,0.6100678992561333,-0.18522375146982145,0.008021881595297087,-0.3141888679667406,-2.8434634278852466,-0.00010409508174753773,0.10040935536730099,0.6058246344327927,-0.17903030157089234,0.19069275908991695,0.39,57.074999999999996,True,False,True,False,0.0,57.075000000000735,0.0,-0.3737888076818692,0.24033917667704,-0.9860193186227051,-0.010077141106293246,-0.00989388120720646,-0.4725121855735779,-0.9722943305969238,-0.009893881157040596,0.0
298.88765371138777,1.1123462886122297,1.1150078927703764,299.29143285704686,0.6073721989809328,-0.18606323248186146,0.6077512204410784,-0.18579902711731336,0.008093680728126856,-0.3146497276218785,-2.8431073858814666,-0.00010197193263323663,0.1000638869503568,0.6058229893445969,-0.17903687298297882,0.1907032657366246,0.39,57.15,True,False,True,False,0.0,57.15000000000074,0.0,-0.376309671115217,0.24031251855714292,-0.9862070677794755,-0.009673038891821306,-0.00948977899273452,-0.47256702184677124,-0.9724820852279663,-0.009489779360592365,0.0
298.9331400918286,1.0668599081714092,1.101053784386478,299.29204256151525,0.6050666592323741,-0.18661681840017974,0.605446015419015,-0.18636387241314,0.0081648713927806,-0.31510092879793467,-2.8427542606562763,-9.98552602235866e-05,0.09972916270363197,0.605821338891983,-0.17904352366924287,0.19071377402991058,0.39,57.225,True,False,True,False,0.0,57.22500000000074,0.0,-0.3788209541263274,0.24028577260121908,-0.9863970969725265,-0.009268874071073265,-0.00908561417198648,-0.4726220369338989,-0.9726721048355103,-0.00908561423420906,0.0
298.97845401191137,1.0215459880886328,1.0870577221525315,299.29265757328903,0.6027721942886505,-0.1871601955688052,0.603151899386694,-0.186918278694651,0.008235462068733494,-0.3155423922810591,-2.8424039246080324,-9.774990050249918e-05,0.0994075308701885,0.6058196866512299,-0.1790502431988716,0.19072428353391588,0.39,57.3,True,False,True,False,0.0,57.30000000000074,0.0,-0.3813227050505725,0.24025893858740896,-0.9865890748033939,-0.00886466276964398,-0.008681402870557194,-0.4726771116256714,-0.9728640913963318,-0.008681402541697025,0.0
299.02359628306226,0.9764037169377389,1.0730204665702816,299.2932778663462,0.6004884094958481,-0.18769335606701645,0.6008684852517544,-0.18746221884932635,0.008305469824938802,-0.315974069993561,-2.842056242183805,-9.566064198192858e-05,0.09910112678787751,0.6058180353045464,-0.1790570190548897,0.1907347937401384,0.39,57.375,True,False,True,False,0.0,57.375000000000746,0.0,-0.3838149706551252,0.24023201735308095,-0.9867826647447806,-0.008460423496932767,-0.008277163597845982,-0.47273215651512146,-0.9730576872825623,-0.008277163840830326,0.0
299.06856769338236,0.9314323066176371,1.0589428163859975,299.2939033886141,0.5982149103375445,-0.18821627212781233,0.5985953852483468,-0.18799564842393923,0.008374904264166457,-0.3163959469081995,-2.841711071952268,-9.3592318446928e-05,0.09881183956183351,0.6058163768053054,-0.17906383872032164,0.19074530418850483,0.39,57.449999999999996,True,True,True,True,0.075,57.45000000000075,0.075,-0.38629779556842436,0.24020500763062086,-0.9869775263482363,-0.008056176057555396,-0.00787291615846861,-0.47278743982315063,-0.973252534866333,-0.00787291582673788,0.0
299.1133690102354,0.8866309897646261,1.044825570348214,299.29453409127564,0.5959513034211619,-0.18872889669045545,0.5963322118796434,-0.1885185070119187,0.008443779260272273,-0.3168080420544126,-2.841368266703596,-9.154947358545335e-05,0.0985412828507997,0.6058147209882736,-0.1790706917643547,0.19075581423733384,0.39,57.525,True,True,True,True,0.15,57.52500000000075,0.15,-0.38877122313602996,0.24017790982987625,-0.9871733181104683,-0.007651943196868707,-0.007468683297781921,-0.47284263372421265,-0.9734483361244202,-0.0074686831794679165,0.0
299.1580009465472,0.8419990534528097,1.030669501716763,299.2951699418036,0.5936971984660877,-0.18923116534478987,0.5940785797980455,-0.18903072026415277,0.008512110274763392,-0.3172104086435205,-2.841027678433693,-8.953665359040297e-05,0.09829077028797953,0.6058130607008934,-0.17907756358385085,0.1907663232691586,0.39,57.599999999999994,True,True,True,True,0.22499999999999998,57.600000000000755,0.22499999999999998,-0.39123529556294556,0.24015072375049826,-0.9873696979312784,-0.007247749589659808,-0.0070644896905730226,-0.4728979766368866,-0.9736446738243103,-0.007064489647746086,0.0
299.2024642204341,0.7975357795659193,1.0164754389893185,299.29581089462727,0.5914522093985315,-0.18972299837965434,0.5918341067611742,-0.18953220148513836,0.008579902609426149,-0.3176031349464109,-2.840689157988106,-8.755795416238212e-05,0.09806129711826954,0.6058113950490952,-0.17908444583415983,0.1907768306059763,0.39,57.675,True,True,True,True,0.3,57.67500000000076,0.3,-0.3936900520600955,0.24012344851292103,-0.987566323833364,-0.00684362100844009,-0.006660361109353304,-0.4729534983634949,-0.9738413095474243,-0.006660361308604479,0.0
299.24675949816424,0.7532405018357622,1.0022441639290265,299.2964569139622,0.5892159557571859,-0.19020430248279036,0.589598415035015,-0.19002285392146046,0.008647161637255213,-0.31798634196932385,-2.8403525575857924,-8.561698646590244e-05,0.09785352620789003,0.6058097267150879,-0.17909132599830627,0.19078733552135527,0.39,57.75,True,True,True,True,0.375,57.75000000000076,0.375,-0.3961355321238744,0.2400960848480509,-0.9877628574307307,-0.0064395861367675285,-0.006256326237680743,-0.4730091094970703,-0.9740378856658936,-0.006256326101720333,0.0
299.29088742268135,0.7091125773186491,0.9879765050417747,299.29710795749816,0.586988065157679,-0.19067497271818215,0.587371133862807,-0.19050257313349037,0.008713900414762976,-0.31836018380250497,-2.8400177348429794,-8.371781797180432e-05,0.09766778013928169,0.6058080583810806,-0.17909818947315215,0.1907978372404352,0.39,57.824999999999996,True,True,True,True,0.45,57.82500000000076,0.45,-0.3985717723990331,0.24006863318466415,-0.9879589621291508,-0.006035673849946625,-0.0058524139508598395,-0.47306472063064575,-0.9742339849472046,-0.005852413829416037,0.0
299.3348486213764,0.665151378623591,0.9736732908351486,299.29776398944705,0.5847681741960735,-0.19113489528072847,0.5851519003085985,-0.19097124929964893,0.0087801315877744,-0.31872484935820805,-2.839684554075098,-8.186443201715848e-05,0.0975040399104114,0.6058063864707947,-0.17910502582788468,0.19080833496414126,0.39,57.9,True,True,True,True,0.525,57.900000000000766,0.525,-0.4009988082474743,0.24004109322528377,-0.9881543090410969,-0.005631915354226153,-0.005448655455139367,-0.47312045097351074,-0.9744293093681335,-0.005448655225336552,0.0
299.3786436672047,0.6213563327953011,0.9593353455735742,299.29842497401205,0.5825559291555457,-0.19158395001022285,0.5829403599596155,-0.19142876955320975,0.008845865987728024,-0.31908055993544504,-2.839352886475129,-8.006006128783352e-05,0.09736194920714775,0.6058047127723694,-0.17911182463169098,0.19081882784496992,0.39,57.974999999999994,True,True,True,True,0.6,57.97500000000077,0.6,-0.4034166741757025,0.24001346452605563,-0.9883485772358103,-0.005228342742805869,-0.0050450828437190835,-0.4731762409210205,-0.9746235609054565,-0.00504508288577199,0.0
299.42227314089996,0.5777268591000393,0.9449635105170602,299.2990908656302,0.5803509875310157,-0.19202201291244672,0.5807361684904212,-0.1918750204999194,0.008911115762387985,-0.31942756592934307,-2.8390226130802674,-7.830744975083093e-05,0.09724082383648087,0.6058030372858048,-0.17911857545375823,0.19082931504752487,0.39,58.05,True,True,True,True,0.6749999999999999,58.05000000000077,0.6749999999999999,-0.4058254016962584,0.23998574686111113,-0.9885414509743798,-0.004824988638317068,-0.004641728739230282,-0.47323209047317505,-0.9748164415359497,-0.004641728941351175,0.0
299.4657375713546,0.534262428645377,0.9305586439277128,299.2997616317657,0.5781530195609405,-0.19244895918185528,0.5785389931788772,-0.19230989050604813,0.008975883869912686,-0.31976614447869084,-2.8386936262407816,-7.660907144230433e-05,0.09713966693453553,0.6058013546466827,-0.17912526786327362,0.19083979571219534,0.39,58.125,True,True,True,True,0.7499999999999999,58.125000000000774,0.7499999999999999,-0.40822502274949785,0.23995794013960728,-0.9887326251800151,-0.004421886471681832,-0.004238626572595047,-0.4732881784439087,-0.9750076532363892,-0.004238626454025507,0.0
299.50903747449894,0.490962525501061,0.9161215913217301,299.3004372366254,0.5759617100314577,-0.19286466532257676,0.5763485148158475,-0.1927332719612176,0.009040172161048906,-0.3200965981741511,-2.838365829926465,-7.496778649941832e-05,0.097057188938597,0.6057996702194214,-0.17913188725709914,0.19085026893094184,0.39,58.199999999999996,True,True,True,True,0.8249999999999998,58.20000000000078,0.8249999999999998,-0.41061556642450425,0.23993004498263934,-0.9889218041283293,-0.004019070180007293,-0.0038358102809205076,-0.4733443260192871,-0.9751967787742615,-0.003835810348391533,0.0
