time,distance,ground_forward,cross,altitude,vertical_speed,lateral_velocity,heading_error_deg,roll_deg,a0,a1,a2,a3
21.375,144.17927621952012,143.77219789316084,-3.556432977993569,300.6427374258187,0.3964643101086363,0.20025007098214045,-0.06991428909144069,-2.706141489650745,-0.5847324132919312,-0.039062146097421646,-0.23000000417232513,0.0
21.45,145.03342783154466,144.62610358344048,-3.5439174050972513,300.67243914677465,0.39556669588104015,0.20489165125637543,-0.06985330946140547,-2.706217545280396,-0.5860944986343384,-0.03907259181141853,-0.23000000417232513,0.0
21.525,145.88805613934417,145.48048959644308,-3.531047572777687,300.70207046436326,0.39458678120702734,0.20951023926897808,-0.06972009385504706,-2.7062977268532213,-0.5874592661857605,-0.03907743841409683,-0.23000000417232513,0.0
21.599999999999998,146.74314969431873,146.33534441779662,-3.517823840951067,300.7316252022056,0.393524904697092,0.21410661738396902,-0.06951749262478603,-2.7063815005412675,-0.5888265371322632,-0.03907665237784386,-0.23000000417232513,0.0
21.675,147.5986972095196,147.19065669384386,-3.504246556803811,300.76109724576645,0.39238142408087656,0.21868178344969372,-0.06924945300432002,-2.7064683856447105,-0.5901962518692017,-0.03907022997736931,-0.23000000417232513,0.0
21.75,148.45468755846125,148.0464152238635,-3.4903160760372676,300.7904804739969,0.3911567005459697,0.22323692516536842,-0.06892093681502831,-2.7065579582420436,-0.5915685296058655,-0.039058148860931396,-0.23000000417232513,0.0
21.825,149.31110977545833,148.90260897822276,-3.4760326948839606,300.81976881791434,0.3898511100015448,0.22777339350323458,-0.06853782232247639,-2.7066498562186667,-0.5929430723190308,-0.039040423929691315,-0.23000000417232513,0.0
21.9,150.16795305469674,149.75922707763073,-3.4613967350874897,300.84895621828855,0.3884650479071802,0.23229267247394494,-0.06810679171223351,-2.7067437841649467,-0.5943198204040527,-0.03901703283190727,-0.23000000417232513,0.0
21.974999999999998,151.02520675080677,150.61625881647382,-3.4464084886666715,300.87803666472655,0.38699892340977615,0.23679634731064308,-0.0676352051946637,-2.7068395161468284,-0.5956987142562866,-0.038988009095191956,-0.23000000417232513,0.0
22.05,151.88286037815516,151.4736936446675,-3.4310682476573144,300.9070041630862,0.3854531529077712,0.24128607073972125,-0.06713096522223738,-2.7069368947478276,-0.5970797538757324,-0.03895332291722298,-0.23000000417232513,0.0
22.125,152.74090361162598,152.331521172841,-3.4153762998636785,300.93585275177793,0.3838281685171163,0.24576352999043827,-0.06660237351784806,-2.7070358321188466,-0.598462700843811,-0.038912996649742126,-0.23000000417232513,0.0
22.2,153.59932628619117,153.18973119048152,-3.3993329373586727,300.96457650499906,0.38212441446121687,0.25023041234865884,-0.06605798303179806,-2.707136308822908,-0.5998476147651672,-0.03886708244681358,-0.23000000417232513,0.0
22.275,154.45811839709583,154.04831362705102,-3.3829384649778262,300.99316954902906,0.38034234550242463,0.2546883719515838,-0.0655064472915692,-2.7072383707750314,-0.6012343168258667,-0.03881556913256645,-0.23000000417232513,0.0
22.349999999999998,155.31727010058742,154.90725858827892,-3.366193174828599,301.02162601012697,0.3784824376990569,0.25913899807348006,-0.06495637042386085,-2.7073421270162674,-0.6026226282119751,-0.038758497685194016,-0.23000000417232513,0.0
22.425,156.17677171342567,155.76655634319667,-3.349097393029161,301.0499400698859,0.3765451770107331,0.2635837835652205,-0.06441615949733888,-2.707447744173048,-0.6040126085281372,-0.038695890456438065,-0.23000000417232513,0.0
22.5,157.03661371377675,156.62619733191642,-3.331651454214592,301.0781059587184,0.3745310575043376,0.26802409678799843,-0.06389388240957482,-2.707555440489961,-0.6054041385650635,-0.03862779214978218,-0.23000000417232513,0.0
22.575,157.89678674085545,157.48617213711609,-3.313855718530196,301.10611791352676,0.3724405932180632,0.27246115598808396,-0.06339713423896769,-2.7076654795244366,-0.6067969799041748,-0.03855421766638756,-0.23000000417232513,0.0
22.65,158.75728159502734,158.3464715306953,-3.295710592882144,301.13397023631296,0.3702743103429526,0.27689600615724497,-0.06293291313927135,-2.7077781643610312,-0.608191192150116,-0.038475245237350464,-0.23000000417232513,0.0
22.724999999999998,159.61808923837623,159.20708643749157,-3.2772164756950994,301.16165727137786,0.3680327468438763,0.28132949987095085,-0.06250750816188885,-2.7078938288853136,-0.6095865964889526,-0.03839091584086418,-0.23000000417232513,0.0
22.8,160.4792007941409,160.06800794304777,-3.2583738376461278,301.1891733727839,0.36571645777843037,0.28576228148059013,-0.062126401422824704,-2.7080128298181587,-0.6109830737113953,-0.0383012630045414,-0.23000000417232513,0.0
22.875,161.34060754658114,160.9292273091713,-3.2391831664279835,301.2165129759537,0.3633260111798906,0.2901947752873184,-0.06179418525231417,-2.7081355388564785,-0.6123805642127991,-0.03820633888244629,-0.23000000417232513,0.0
22.95,162.20230094123622,161.79073594541592,-3.2196450049879743,301.2436705293135,0.3608619911325194,0.2946271781499116,-0.061514496041245086,-2.708262334150239,-0.6137788891792297,-0.03810620307922363,-0.23000000417232513,0.0
23.025,163.06427258401988,162.65252543500677,-3.1997599217870314,301.27064054313496,0.35832499154422115,0.29905945530986744,-0.061289965613479276,-2.7083935913694814,-0.615178108215332,-0.03800090029835701,-0.23000000417232513,0.0
23.099999999999998,163.92651424087862,163.5145875166897,-3.17952856178703,301.2974175602167,0.3557156252078983,0.3034913417645385,-0.061122190871401985,-2.708529675422843,-0.6165778636932373,-0.0378904789686203,-0.23000000417232513,0.0
23.175,164.78901783694278,164.3769141002901,-3.1589515912140778,301.32399618194313,0.3530345245589264,0.30792234668180896,-0.06101172191794959,-2.7086709340981407,-0.6179781556129456,-0.03777502104640007,-0.23000000417232513,0.0
23.25,165.65177545624357,165.23949725115597,-3.1380297357987916,301.3503710552586,0.350282329160609,0.3123517618015173,-0.06095806778875791,-2.7088176895629883,-0.6193789839744568,-0.03765455260872841,-0.23000000417232513,0.0
23.325,166.5147793402489,166.10232918756748,-3.1167637637795815,301.37653687265674,0.3474596898951119,0.31677867386107583,-0.06095972092380792,-2.708970229928274,-0.6207801699638367,-0.037529122084379196,-0.23000000417232513,0.0
23.4,167.37802188690415,166.96540228591994,-3.095154498650541,301.40248836242654,0.34456728313384344,0.32120198131708944,-0.061014199321377964,-2.709128805284564,-0.6221814155578613,-0.0373988077044487,-0.23000000417232513,0.0
23.474999999999998,168.24149564919588,167.8287090859091,-3.073202810663797,301.4282203309708,0.341605792039949,0.3256204122878066,-0.06111810417842199,-2.7092936225173574,-0.6235829591751099,-0.037263646721839905,-0.23000000417232513,0.0
23.55,169.10519333427297,168.6922422723856,-3.050909621076638,301.45372761396266,0.3385759144707717,0.33003254728927156,-0.06126719279056223,-2.7094648387296325,-0.6249843835830688,-0.03712369129061699,-0.23000000417232513,0.0
23.625,169.96910780138168,169.555994683133,-3.0282758851559257,301.4790051089112,0.33547836531267355,0.3344368429784369,-0.06145646582615339,-2.709642559416586,-0.6263857483863831,-0.03697896748781204,-0.23000000417232513,0.0
23.7,170.83323206035416,170.4199593140517,-3.0053026006768833,301.50404778493385,0.33231386777110594,0.33883165827539397,-0.06168026561089289,-2.7098268349832715,-0.6277869343757629,-0.03682955354452133,-0.23000000417232513,0.0
23.775,171.69755926980835,171.28412930101157,-2.9819908249175433,301.52885063064423,0.32908315756601303,0.3432152820422528,-0.06193238519273031,-2.7100176590976126,-0.629187822341919,-0.03667546436190605,-0.23000000417232513,0.0
23.849999999999998,172.56208273506286,172.14849791985955,-2.9583416066730126,301.55340871928365,0.3257869896490928,0.34758596180136614,-0.06220618531877565,-2.7102149688544594,-0.630588173866272,-0.03651675581932068,-0.23000000417232513,0.0
23.925,173.4267959066546,173.0130585993702,-2.9343560797372774,301.5777171566165,0.3224261302272783,0.3519419323832196,-0.06249471690492353,-2.7104186461050483,-0.6319880485534668,-0.0363534577190876,-0.23000000417232513,0.0
24.0,174.29169237773039,173.8778049057034,-2.9100353651720074,301.60177112979227,0.31900135128725493,0.3562814442269009,-0.06279084704691082,-2.710628516401993,-0.6333873271942139,-0.0361856110394001,-0.23000000417232513,0.0
24.075,175.1567658820796,174.74273053980676,-2.885380622295574,301.6255658747459,0.3155134350933545,0.36060279205474177,-0.06308738717293055,-2.7108443526227037,-0.6347858905792236,-0.036013223230838776,-0.23000000417232513,0.0
24.15,176.0220102919215,175.60782934000719,-2.8603930529324413,301.6490966794822,0.311963175588543,0.3649043419930757,-0.06337722014773155,-2.7110658788015045,-0.6361836194992065,-0.035836365073919296,-0.23000000417232513,0.0
24.224999999999998,176.88741961566683,176.4730952820197,-2.835073820680111,301.67235890361053,0.3083513784576318,0.3691845570919071,-0.06365342421267689,-2.71129277438009,-0.637580394744873,-0.03565504401922226,-0.23000000417232513,0.0
24.3,177.7529879955036,177.3385224711599,-2.809424152886869,301.6953479620497,0.30467885445482257,0.373442020523907,-0.06390939158839885,-2.711524678737971,-0.6389762163162231,-0.03546930104494095,-0.23000000417232513,0.0
24.375,178.6187097056792,178.20410514494637,-2.783445247171684,301.71805933154974,0.30094643166458285,0.3776754577072827,-0.06413894020641277,-2.7117611970823754,-0.6403707265853882,-0.035279132425785065,-0.23000000417232513,0.0
24.45,179.4845791497598,179.0698376523564,-2.7571383351585736,301.740488544187,0.2971549351803474,0.38188375330878555,-0.06433641613251935,-2.712001906669397,-0.6417642831802368,-0.03508458659052849,-0.23000000417232513,0.0
24.525,180.3505908586152,179.93571448493918,-2.7305046144942637,301.7626312068687,0.29330519601605415,0.38606596785935715,-0.06449678547933904,-2.7122463610864713,-0.6431564092636108,-0.034885670989751816,-0.23000000417232513,0.0
24.599999999999998,181.2167394882809,180.80173024829645,-2.7035453040834816,301.7844829818382,0.2893980548514622,0.3902213499075612,-0.06461571509718782,-2.7124941003929846,-0.6445472240447998,-0.03468243405222893,-0.23000000417232513,0.0
24.675,182.08301981789205,181.6678796698645,-2.6762615888514008,301.8060395964176,0.28543435850322696,0.3943493449625354,-0.0646896387513695,-2.7127446567215237,-0.6459364891052246,-0.03447489067912102,-0.23000000417232513,0.0
24.75,182.9494267477232,182.53415760150057,-2.6486546749823296,301.82729683975776,0.28141495696426017,0.3984496006763737,-0.06471580949265493,-2.7129975616985744,-0.64732426404953,-0.03426303341984749,-0.23000000417232513,0.0
24.825,183.81595529729447,183.40055901171434,-2.620725717684021,301.8482505628276,0.27734070610214206,0.4025219689963624,-0.06469233681331045,-2.713252352589173,-0.648710310459137,-0.03404691815376282,-0.23000000417232513,0.0
24.9,184.6826006034087,184.26707897788438,-2.592475884923448,301.8688966882096,0.2732124638516584,0.4065665041554475,-0.06461820866378797,-2.713508579982668,-0.6500946879386902,-0.0338265597820282,-0.23000000417232513,0.0
24.974999999999998,185.54935791901005,185.13371269922348,-2.5639063149371375,301.8892312002945,0.2690310846855141,0.4105834578027675,-0.06449329752109606,-2.7137658137497156,-0.6514773368835449,-0.033601995557546616,-0.23000000417232513,0.0
25.05,186.41622261112667,186.00045548640884,-2.535018128977357,301.90925013880087,0.26479743013650664,0.41457327067236105,-0.0643183515873147,-2.714023648764935,-0.6528580188751221,-0.03337322548031807,-0.23000000417232513,0.0
25.125,187.28319015962154,186.8673027615821,-2.505812431312123,301.92894961829506,0.26051236376672904,0.41853656100979825,-0.06409497047967425,-2.7142817120958695,-0.6542367935180664,-0.03314030542969704,-0.23000000417232513,0.0
25.2,188.15025615589326,187.734250068719,-2.4762902964790037,301.9483258184255,0.25617675044726335,0.42247411014055447,-0.06382556612866364,-2.714539666448876,-0.6556134819984436,-0.03290325775742531,-0.23000000417232513,0.0
25.275,189.01741630171847,188.60129305289024,-2.446452790528394,301.96737498391985,0.2517914588240389,0.4263868454915565,-0.06351331046167158,-2.7147972152178936,-0.6569880247116089,-0.03266210854053497,-0.23000000417232513,0.0
25.349999999999998,189.8846664082191,189.4684274680381,-2.4163009667752604,301.98609341157635,0.24735735132604836,0.4302758209187917,-0.06316207018136186,-2.715054105493729,-0.658360481262207,-0.03241690248250961,-0.23000000417232513,0.0
25.425,190.75200239494,190.33564918475648,-2.38583583605623,302.0044774795424,0.2428752946845534,0.43414219614707295,-0.06277633082219522,-2.7153101302522806,-0.6597305536270142,-0.03216768428683281,-0.23000000417232513,0.0
25.5,191.61942028905275,191.20295418510017,-2.355058421967434,302.02252362128775,0.23834615830838599,0.43798721385908357,-0.062361111080636814,-2.7155651320418976,-0.661098301410675,-0.03191449120640755,-0.23000000417232513,0.0
25.575,192.4869162246769,192.07033854962896,-2.3239697183720054,302.0402283418807,0.23377080633873548,0.4418121757142867,-0.06192186839280813,-2.7158190024090634,-0.6624636650085449,-0.03165736049413681,-0.23000000417232513,0.0
25.65,193.3544864422931,192.9377984781407,-2.2925707276443217,302.0575882049525,0.22915009967659639,0.44561841808432423,-0.06146439881591811,-2.7160716818068473,-0.663826584815979,-0.03139634430408478,-0.23000000417232513,0.0
25.724999999999998,194.22212728822691,193.8053302819008,-2.2608624054307502,302.0745998424809,0.22448490865629728,0.4494072880225317,-0.060994732542410786,-2.71632315983643,-0.6651867628097534,-0.031131507828831673,-0.23000000417232513,0.0
25.8,195.08983521405278,194.67293036808044,-2.228845741380998,302.09125994826263,0.21977610150039462,0.45318011803971037,-0.060519026230683406,-2.71657347454936,-0.6665443778038025,-0.030862892046570778,-0.23000000417232513,0.0
25.875,195.9576067767583,195.54059525272314,-2.196521708160238,302.107565271413,0.21502454146877512,0.45693820275411673,-0.06004345435647331,-2.7168227081609424,-0.6678992509841919,-0.030590558424592018,-0.23000000417232513,0.0
25.95,196.82543863790656,196.40832157629507,-2.1638912826963455,302.1235126619458,0.21023109038623025,0.4606827757530624,-0.05957410261748377,-2.7170709841741902,-0.6692513823509216,-0.03031456284224987,-0.23000000417232513,0.0
26.025,197.69332756352287,197.276106069989,-2.1309554291797803,302.1390990023983,0.20539660835825335,0.4644149887099822,-0.059116864050794034,-2.717318464215206,-0.6706006526947021,-0.030034974217414856,-0.23000000417232513,0.0
26.099999999999998,198.56127042381948,198.1439455842321,-2.0977151543051145,302.15432124365134,0.20052196490679236,0.4681358922034569,-0.05867734009827087,-2.7175653442379186,-0.6719468235969543,-0.029751848429441452,-0.23000000417232513,0.0
26.175,199.4292641929268,199.0118370679565,-2.064171435033926,302.16917640817064,0.1956080256804663,0.471846417491405,-0.058260747493006096,-2.7178118499397246,-0.6732900738716125,-0.029465259984135628,-0.23000000417232513,0.0
26.25,200.29730594860445,199.879777578959,-2.0303252993289838,302.18366157699575,0.19065565393573145,0.47554736169224965,-0.05787183317304122,-2.718058229329783,-0.6746301651000977,-0.029175279662013054,-0.23000000417232513,0.0
26.325,201.16539287192626,200.74776428131645,-1.9961777581682378,302.1977739060294,0.1856657145585054,0.47923937535419026,-0.05751479927042807,-2.7183047488034804,-0.6759670972824097,-0.028881972655653954,-0.23000000417232513,0.0
26.4,202.03352224692497,201.61579444278576,-1.9617298777793737,302.211510606473,0.1806390693971074,0.4829229526136547,-0.0571932380270803,-2.7185516868524275,-0.6773008108139038,-0.02858540415763855,-0.23000000417232513,0.0
